annee;code_NAF1;libelle_NAF1;NAF1;code_NAF5;libelle_NAF5;NAF5;risque;nb_jours_arret_travail;nb_jours_arret_travail_txt
2016;C;Industrie manufacturière;C - Industrie manufacturière;2895Z;Fabrication de machines pour les industries du papier et du carton;2895Z - Fabrication de machines pour les industries du papier et du carton;Accidents du travail;2106;2106
2016;C;Industrie manufacturière;C - Industrie manufacturière;2895Z;Fabrication de machines pour les industries du papier et du carton;2895Z - Fabrication de machines pour les industries du papier et du carton;Maladies professionnelles;741;741
2016;C;Industrie manufacturière;C - Industrie manufacturière;2895Z;Fabrication de machines pour les industries du papier et du carton;2895Z - Fabrication de machines pour les industries du papier et du carton;Tous risques confondus;3332;3332
2016;C;Industrie manufacturière;C - Industrie manufacturière;2896Z;Fabrication de machines pour le travail du caoutchouc ou des plastiques;2896Z - Fabrication de machines pour le travail du caoutchouc ou des plastiques;Accidents de trajet;137;137
2016;C;Industrie manufacturière;C - Industrie manufacturière;2896Z;Fabrication de machines pour le travail du caoutchouc ou des plastiques;2896Z - Fabrication de machines pour le travail du caoutchouc ou des plastiques;Accidents du travail;1717;1717
2016;C;Industrie manufacturière;C - Industrie manufacturière;2896Z;Fabrication de machines pour le travail du caoutchouc ou des plastiques;2896Z - Fabrication de machines pour le travail du caoutchouc ou des plastiques;Maladies professionnelles;0;0
2016;C;Industrie manufacturière;C - Industrie manufacturière;2896Z;Fabrication de machines pour le travail du caoutchouc ou des plastiques;2896Z - Fabrication de machines pour le travail du caoutchouc ou des plastiques;Tous risques confondus;1854;1854
2016;C;Industrie manufacturière;C - Industrie manufacturière;2899A;Fabrication de machines d'imprimerie;2899A - Fabrication de machines d'imprimerie;Accidents de trajet;80;80
2016;C;Industrie manufacturière;C - Industrie manufacturière;2899A;Fabrication de machines d'imprimerie;2899A - Fabrication de machines d'imprimerie;Accidents du travail;978;978
2016;C;Industrie manufacturière;C - Industrie manufacturière;2899A;Fabrication de machines d'imprimerie;2899A - Fabrication de machines d'imprimerie;Maladies professionnelles;327;327
2016;C;Industrie manufacturière;C - Industrie manufacturière;2899A;Fabrication de machines d'imprimerie;2899A - Fabrication de machines d'imprimerie;Tous risques confondus;1385;1385
2016;C;Industrie manufacturière;C - Industrie manufacturière;2899B;Fabrication d'autres machines spécialisées;2899B - Fabrication d'autres machines spécialisées;Accidents de trajet;741;741
2016;C;Industrie manufacturière;C - Industrie manufacturière;2899B;Fabrication d'autres machines spécialisées;2899B - Fabrication d'autres machines spécialisées;Accidents du travail;10268;10268
2016;C;Industrie manufacturière;C - Industrie manufacturière;2899B;Fabrication d'autres machines spécialisées;2899B - Fabrication d'autres machines spécialisées;Maladies professionnelles;3258;3258
2016;C;Industrie manufacturière;C - Industrie manufacturière;2899B;Fabrication d'autres machines spécialisées;2899B - Fabrication d'autres machines spécialisées;Tous risques confondus;14267;14267
2016;C;Industrie manufacturière;C - Industrie manufacturière;2910Z;Construction de véhicules automobiles;2910Z - Construction de véhicules automobiles;Accidents de trajet;19832;19832
2016;C;Industrie manufacturière;C - Industrie manufacturière;2910Z;Construction de véhicules automobiles;2910Z - Construction de véhicules automobiles;Accidents du travail;65569;65569
2016;C;Industrie manufacturière;C - Industrie manufacturière;2910Z;Construction de véhicules automobiles;2910Z - Construction de véhicules automobiles;Maladies professionnelles;87644;87644
2016;C;Industrie manufacturière;C - Industrie manufacturière;2910Z;Construction de véhicules automobiles;2910Z - Construction de véhicules automobiles;Tous risques confondus;173045;173045
2016;C;Industrie manufacturière;C - Industrie manufacturière;2920Z;Fabrication de carrosseries et remorques;2920Z - Fabrication de carrosseries et remorques;Accidents de trajet;6570;6570
2016;C;Industrie manufacturière;C - Industrie manufacturière;2920Z;Fabrication de carrosseries et remorques;2920Z - Fabrication de carrosseries et remorques;Accidents du travail;86899;86899
2016;C;Industrie manufacturière;C - Industrie manufacturière;2920Z;Fabrication de carrosseries et remorques;2920Z - Fabrication de carrosseries et remorques;Maladies professionnelles;28606;28606
2016;C;Industrie manufacturière;C - Industrie manufacturière;2920Z;Fabrication de carrosseries et remorques;2920Z - Fabrication de carrosseries et remorques;Tous risques confondus;122075;122075
2016;C;Industrie manufacturière;C - Industrie manufacturière;2931Z;Fabrication d'équipements électriques et électroniques automobiles;2931Z - Fabrication d'équipements électriques et électroniques automobiles;Accidents de trajet;1339;1339
2016;C;Industrie manufacturière;C - Industrie manufacturière;2931Z;Fabrication d'équipements électriques et électroniques automobiles;2931Z - Fabrication d'équipements électriques et électroniques automobiles;Accidents du travail;9539;9539
2016;C;Industrie manufacturière;C - Industrie manufacturière;2931Z;Fabrication d'équipements électriques et électroniques automobiles;2931Z - Fabrication d'équipements électriques et électroniques automobiles;Maladies professionnelles;13935;13935
2016;C;Industrie manufacturière;C - Industrie manufacturière;2931Z;Fabrication d'équipements électriques et électroniques automobiles;2931Z - Fabrication d'équipements électriques et électroniques automobiles;Tous risques confondus;24813;24813
2016;C;Industrie manufacturière;C - Industrie manufacturière;2932Z;Fabrication d'autres équipements automobiles;2932Z - Fabrication d'autres équipements automobiles;Accidents de trajet;11307;11307
2016;C;Industrie manufacturière;C - Industrie manufacturière;2932Z;Fabrication d'autres équipements automobiles;2932Z - Fabrication d'autres équipements automobiles;Accidents du travail;85066;85066
2016;C;Industrie manufacturière;C - Industrie manufacturière;2932Z;Fabrication d'autres équipements automobiles;2932Z - Fabrication d'autres équipements automobiles;Maladies professionnelles;103340;103340
2016;C;Industrie manufacturière;C - Industrie manufacturière;2932Z;Fabrication d'autres équipements automobiles;2932Z - Fabrication d'autres équipements automobiles;Tous risques confondus;199713;199713
2016;C;Industrie manufacturière;C - Industrie manufacturière;3011Z;Construction de navires et de structures flottantes;3011Z - Construction de navires et de structures flottantes;Accidents de trajet;2645;2645
2016;C;Industrie manufacturière;C - Industrie manufacturière;3011Z;Construction de navires et de structures flottantes;3011Z - Construction de navires et de structures flottantes;Accidents du travail;13428;13428
2016;C;Industrie manufacturière;C - Industrie manufacturière;3011Z;Construction de navires et de structures flottantes;3011Z - Construction de navires et de structures flottantes;Maladies professionnelles;5525;5525
2016;C;Industrie manufacturière;C - Industrie manufacturière;3011Z;Construction de navires et de structures flottantes;3011Z - Construction de navires et de structures flottantes;Tous risques confondus;21598;21598
2016;C;Industrie manufacturière;C - Industrie manufacturière;3012Z;Construction de bateaux de plaisance;3012Z - Construction de bateaux de plaisance;Accidents de trajet;2137;2137
2016;C;Industrie manufacturière;C - Industrie manufacturière;3012Z;Construction de bateaux de plaisance;3012Z - Construction de bateaux de plaisance;Accidents du travail;22362;22362
2016;C;Industrie manufacturière;C - Industrie manufacturière;3012Z;Construction de bateaux de plaisance;3012Z - Construction de bateaux de plaisance;Maladies professionnelles;17728;17728
2016;C;Industrie manufacturière;C - Industrie manufacturière;3012Z;Construction de bateaux de plaisance;3012Z - Construction de bateaux de plaisance;Tous risques confondus;42227;42227
2016;C;Industrie manufacturière;C - Industrie manufacturière;3020Z;Construction de locomotives et d'autre matériel ferroviaire roulant;3020Z - Construction de locomotives et d'autre matériel ferroviaire roulant;Accidents de trajet;1932;1932
2016;C;Industrie manufacturière;C - Industrie manufacturière;3020Z;Construction de locomotives et d'autre matériel ferroviaire roulant;3020Z - Construction de locomotives et d'autre matériel ferroviaire roulant;Accidents du travail;7615;7615
2016;C;Industrie manufacturière;C - Industrie manufacturière;3020Z;Construction de locomotives et d'autre matériel ferroviaire roulant;3020Z - Construction de locomotives et d'autre matériel ferroviaire roulant;Maladies professionnelles;4433;4433
2016;C;Industrie manufacturière;C - Industrie manufacturière;3020Z;Construction de locomotives et d'autre matériel ferroviaire roulant;3020Z - Construction de locomotives et d'autre matériel ferroviaire roulant;Tous risques confondus;13980;13980
2016;C;Industrie manufacturière;C - Industrie manufacturière;3030Z;Construction aéronautique et spatiale;3030Z - Construction aéronautique et spatiale;Accidents de trajet;20131;20131
2016;C;Industrie manufacturière;C - Industrie manufacturière;3030Z;Construction aéronautique et spatiale;3030Z - Construction aéronautique et spatiale;Accidents du travail;62911;62911
2016;C;Industrie manufacturière;C - Industrie manufacturière;3030Z;Construction aéronautique et spatiale;3030Z - Construction aéronautique et spatiale;Maladies professionnelles;21886;21886
2016;C;Industrie manufacturière;C - Industrie manufacturière;3030Z;Construction aéronautique et spatiale;3030Z - Construction aéronautique et spatiale;Tous risques confondus;104928;104928
2016;C;Industrie manufacturière;C - Industrie manufacturière;3040Z;Construction de véhicules militaires de combat;3040Z - Construction de véhicules militaires de combat;Accidents de trajet;716;716
2016;C;Industrie manufacturière;C - Industrie manufacturière;3040Z;Construction de véhicules militaires de combat;3040Z - Construction de véhicules militaires de combat;Accidents du travail;1060;1060
2016;C;Industrie manufacturière;C - Industrie manufacturière;3040Z;Construction de véhicules militaires de combat;3040Z - Construction de véhicules militaires de combat;Maladies professionnelles;2502;2502
2016;C;Industrie manufacturière;C - Industrie manufacturière;3040Z;Construction de véhicules militaires de combat;3040Z - Construction de véhicules militaires de combat;Tous risques confondus;4278;4278
2016;C;Industrie manufacturière;C - Industrie manufacturière;3091Z;Fabrication de motocycles;3091Z - Fabrication de motocycles;Accidents de trajet;492;492
2016;C;Industrie manufacturière;C - Industrie manufacturière;3091Z;Fabrication de motocycles;3091Z - Fabrication de motocycles;Accidents du travail;1564;1564
2016;C;Industrie manufacturière;C - Industrie manufacturière;3091Z;Fabrication de motocycles;3091Z - Fabrication de motocycles;Maladies professionnelles;775;775
2016;C;Industrie manufacturière;C - Industrie manufacturière;3091Z;Fabrication de motocycles;3091Z - Fabrication de motocycles;Tous risques confondus;2831;2831
2016;C;Industrie manufacturière;C - Industrie manufacturière;3092Z;Fabrication de bicyclettes et de véhicules pour invalides;3092Z - Fabrication de bicyclettes et de véhicules pour invalides;Accidents de trajet;424;424
2016;C;Industrie manufacturière;C - Industrie manufacturière;3092Z;Fabrication de bicyclettes et de véhicules pour invalides;3092Z - Fabrication de bicyclettes et de véhicules pour invalides;Accidents du travail;1220;1220
2016;C;Industrie manufacturière;C - Industrie manufacturière;3092Z;Fabrication de bicyclettes et de véhicules pour invalides;3092Z - Fabrication de bicyclettes et de véhicules pour invalides;Maladies professionnelles;1508;1508
