annee;code_NAF1;libelle_NAF1;NAF1;code_NAF5;libelle_NAF5;NAF5;ordre_taille_entreprise;taille_entreprise;nb_entreprises;nb_salaries;nb_salaries_int;nb_entreprises_int
2020;F;Construction;F - Construction;4322A;Travaux d'installation d'eau et de gaz en tous locaux;4322A - Travaux d'installation d'eau et de gaz en tous locaux;5;'150-199;NS;NS;;
2020;F;Construction;F - Construction;4322A;Travaux d'installation d'eau et de gaz en tous locaux;4322A - Travaux d'installation d'eau et de gaz en tous locaux;6;'200-499;NS;NS;;
2020;F;Construction;F - Construction;4322A;Travaux d'installation d'eau et de gaz en tous locaux;4322A - Travaux d'installation d'eau et de gaz en tous locaux;7;'500 et plus;NS;NS;;
2020;F;Construction;F - Construction;4322A;Travaux d'installation d'eau et de gaz en tous locaux;4322A - Travaux d'installation d'eau et de gaz en tous locaux;;'Toutes tranches d'effectifs confondues;18631;68718;68718;18631
2020;F;Construction;F - Construction;4322B;Travaux d'installation d'équipements thermiques et de climatisation;4322B - Travaux d'installation d'équipements thermiques et de climatisation;1;'Moins de 10;11518;31191;31191;11518
2020;F;Construction;F - Construction;4322B;Travaux d'installation d'équipements thermiques et de climatisation;4322B - Travaux d'installation d'équipements thermiques et de climatisation;2;'10-19;1483;20027;20027;1483
2020;F;Construction;F - Construction;4322B;Travaux d'installation d'équipements thermiques et de climatisation;4322B - Travaux d'installation d'équipements thermiques et de climatisation;3;'20-49;975;29226;29226;975
2020;F;Construction;F - Construction;4322B;Travaux d'installation d'équipements thermiques et de climatisation;4322B - Travaux d'installation d'équipements thermiques et de climatisation;4;'50-149;248;18442;18442;248
2020;F;Construction;F - Construction;4322B;Travaux d'installation d'équipements thermiques et de climatisation;4322B - Travaux d'installation d'équipements thermiques et de climatisation;5;'150-199;21;3609;3609;21
2020;F;Construction;F - Construction;4322B;Travaux d'installation d'équipements thermiques et de climatisation;4322B - Travaux d'installation d'équipements thermiques et de climatisation;6;'200-499;17;4836;4836;17
2020;F;Construction;F - Construction;4322B;Travaux d'installation d'équipements thermiques et de climatisation;4322B - Travaux d'installation d'équipements thermiques et de climatisation;7;'500 et plus;6;3713;3713;6
2020;F;Construction;F - Construction;4322B;Travaux d'installation d'équipements thermiques et de climatisation;4322B - Travaux d'installation d'équipements thermiques et de climatisation;;'Toutes tranches d'effectifs confondues;14268;111044;111044;14268
2020;F;Construction;F - Construction;4329A;Travaux d'isolation;4329A - Travaux d'isolation;1;'Moins de 10;3646;10341;10341;3646
2020;F;Construction;F - Construction;4329A;Travaux d'isolation;4329A - Travaux d'isolation;2;'10-19;439;5858;5858;439
2020;F;Construction;F - Construction;4329A;Travaux d'isolation;4329A - Travaux d'isolation;3;'20-49;222;6639;6639;222
2020;F;Construction;F - Construction;4329A;Travaux d'isolation;4329A - Travaux d'isolation;4;'50-149;55;4717;4717;55
2020;F;Construction;F - Construction;4329A;Travaux d'isolation;4329A - Travaux d'isolation;5;'150-199;NS;NS;;
2020;F;Construction;F - Construction;4329A;Travaux d'isolation;4329A - Travaux d'isolation;6;'200-499;4;885;885;4
2020;F;Construction;F - Construction;4329A;Travaux d'isolation;4329A - Travaux d'isolation;7;'500 et plus;NS;NS;;
2020;F;Construction;F - Construction;4329A;Travaux d'isolation;4329A - Travaux d'isolation;;'Toutes tranches d'effectifs confondues;4368;28803;28803;4368
2020;F;Construction;F - Construction;4329B;Autres travaux d'installation n.c.a.;4329B - Autres travaux d'installation n.c.a.;1;'Moins de 10;1911;5333;5333;1911
2020;F;Construction;F - Construction;4329B;Autres travaux d'installation n.c.a.;4329B - Autres travaux d'installation n.c.a.;2;'10-19;259;3483;3483;259
2020;F;Construction;F - Construction;4329B;Autres travaux d'installation n.c.a.;4329B - Autres travaux d'installation n.c.a.;3;'20-49;185;5721;5721;185
2020;F;Construction;F - Construction;4329B;Autres travaux d'installation n.c.a.;4329B - Autres travaux d'installation n.c.a.;4;'50-149;83;6506;6506;83
2020;F;Construction;F - Construction;4329B;Autres travaux d'installation n.c.a.;4329B - Autres travaux d'installation n.c.a.;5;'150-199;NS;NS;;
2020;F;Construction;F - Construction;4329B;Autres travaux d'installation n.c.a.;4329B - Autres travaux d'installation n.c.a.;6;'200-499;7;1633;1633;7
2020;F;Construction;F - Construction;4329B;Autres travaux d'installation n.c.a.;4329B - Autres travaux d'installation n.c.a.;7;'500 et plus;NS;NS;;
2020;F;Construction;F - Construction;4329B;Autres travaux d'installation n.c.a.;4329B - Autres travaux d'installation n.c.a.;;'Toutes tranches d'effectifs confondues;2452;24484;24484;2452
2020;F;Construction;F - Construction;4331Z;Travaux de plâtrerie;4331Z - Travaux de plâtrerie;1;'Moins de 10;11268;26098;26098;11268
2020;F;Construction;F - Construction;4331Z;Travaux de plâtrerie;4331Z - Travaux de plâtrerie;2;'10-19;696;9306;9306;696
2020;F;Construction;F - Construction;4331Z;Travaux de plâtrerie;4331Z - Travaux de plâtrerie;3;'20-49;320;9148;9148;320
2020;F;Construction;F - Construction;4331Z;Travaux de plâtrerie;4331Z - Travaux de plâtrerie;4;'50-149;28;1881;1881;28
2020;F;Construction;F - Construction;4331Z;Travaux de plâtrerie;4331Z - Travaux de plâtrerie;5;'150-199;NS;NS;;
2020;F;Construction;F - Construction;4331Z;Travaux de plâtrerie;4331Z - Travaux de plâtrerie;6;'200-499;0;0;0;0
2020;F;Construction;F - Construction;4331Z;Travaux de plâtrerie;4331Z - Travaux de plâtrerie;7;'500 et plus;NS;NS;;
2020;F;Construction;F - Construction;4331Z;Travaux de plâtrerie;4331Z - Travaux de plâtrerie;;'Toutes tranches d'effectifs confondues;12314;46785;46785;12314
2020;F;Construction;F - Construction;4332A;Travaux de menuiserie bois et PVC;4332A - Travaux de menuiserie bois et PVC;1;'Moins de 10;20045;51189;51189;20045
2020;F;Construction;F - Construction;4332A;Travaux de menuiserie bois et PVC;4332A - Travaux de menuiserie bois et PVC;2;'10-19;1594;21102;21102;1594
2020;F;Construction;F - Construction;4332A;Travaux de menuiserie bois et PVC;4332A - Travaux de menuiserie bois et PVC;3;'20-49;581;16689;16689;581
2020;F;Construction;F - Construction;4332A;Travaux de menuiserie bois et PVC;4332A - Travaux de menuiserie bois et PVC;4;'50-149;54;3867;3867;54
2020;F;Construction;F - Construction;4332A;Travaux de menuiserie bois et PVC;4332A - Travaux de menuiserie bois et PVC;5;'150-199;NS;NS;;
2020;F;Construction;F - Construction;4332A;Travaux de menuiserie bois et PVC;4332A - Travaux de menuiserie bois et PVC;6;'200-499;4;1469;1469;4
2020;F;Construction;F - Construction;4332A;Travaux de menuiserie bois et PVC;4332A - Travaux de menuiserie bois et PVC;7;'500 et plus;NS;NS;;
2020;F;Construction;F - Construction;4332A;Travaux de menuiserie bois et PVC;4332A - Travaux de menuiserie bois et PVC;;'Toutes tranches d'effectifs confondues;22279;94478;94478;22279
2020;F;Construction;F - Construction;4332B;Travaux de menuiserie métallique et serrurerie;4332B - Travaux de menuiserie métallique et serrurerie;1;'Moins de 10;7734;22013;22013;7734
2020;F;Construction;F - Construction;4332B;Travaux de menuiserie métallique et serrurerie;4332B - Travaux de menuiserie métallique et serrurerie;2;'10-19;992;13122;13122;992
2020;F;Construction;F - Construction;4332B;Travaux de menuiserie métallique et serrurerie;4332B - Travaux de menuiserie métallique et serrurerie;3;'20-49;406;11561;11561;406
2020;F;Construction;F - Construction;4332B;Travaux de menuiserie métallique et serrurerie;4332B - Travaux de menuiserie métallique et serrurerie;4;'50-149;60;4043;4043;60
2020;F;Construction;F - Construction;4332B;Travaux de menuiserie métallique et serrurerie;4332B - Travaux de menuiserie métallique et serrurerie;5;'150-199;NS;NS;;
2020;F;Construction;F - Construction;4332B;Travaux de menuiserie métallique et serrurerie;4332B - Travaux de menuiserie métallique et serrurerie;6;'200-499;NS;NS;;
2020;F;Construction;F - Construction;4332B;Travaux de menuiserie métallique et serrurerie;4332B - Travaux de menuiserie métallique et serrurerie;7;'500 et plus;0;0;0;0
2020;F;Construction;F - Construction;4332B;Travaux de menuiserie métallique et serrurerie;4332B - Travaux de menuiserie métallique et serrurerie;;'Toutes tranches d'effectifs confondues;9195;51372;51372;9195
2020;F;Construction;F - Construction;4332C;Agencement de lieux de vente;4332C - Agencement de lieux de vente;1;'Moins de 10;1128;3031;3031;1128
2020;F;Construction;F - Construction;4332C;Agencement de lieux de vente;4332C - Agencement de lieux de vente;2;'10-19;136;1851;1851;136
2020;F;Construction;F - Construction;4332C;Agencement de lieux de vente;4332C - Agencement de lieux de vente;3;'20-49;71;2102;2102;71
2020;F;Construction;F - Construction;4332C;Agencement de lieux de vente;4332C - Agencement de lieux de vente;4;'50-149;16;1154;1154;16
2020;F;Construction;F - Construction;4332C;Agencement de lieux de vente;4332C - Agencement de lieux de vente;5;'150-199;NS;NS;;
2020;F;Construction;F - Construction;4332C;Agencement de lieux de vente;4332C - Agencement de lieux de vente;6;'200-499;NS;NS;;
2020;F;Construction;F - Construction;4332C;Agencement de lieux de vente;4332C - Agencement de lieux de vente;7;'500 et plus;0;0;0;0
2020;F;Construction;F - Construction;4332C;Agencement de lieux de vente;4332C - Agencement de lieux de vente;;'Toutes tranches d'effectifs confondues;1353;8596;8596;1353
2020;F;Construction;F - Construction;4333Z;Travaux de revêtement des sols et des murs;4333Z - Travaux de revêtement des sols et des murs;1;'Moins de 10;9443;22290;22290;9443
2020;F;Construction;F - Construction;4333Z;Travaux de revêtement des sols et des murs;4333Z - Travaux de revêtement des sols et des murs;2;'10-19;621;8108;8108;621
2020;F;Construction;F - Construction;4333Z;Travaux de revêtement des sols et des murs;4333Z - Travaux de revêtement des sols et des murs;3;'20-49;229;6540;6540;229
2020;F;Construction;F - Construction;4333Z;Travaux de revêtement des sols et des murs;4333Z - Travaux de revêtement des sols et des murs;4;'50-149;17;1111;1111;17
2020;F;Construction;F - Construction;4333Z;Travaux de revêtement des sols et des murs;4333Z - Travaux de revêtement des sols et des murs;5;'150-199;NS;NS;;
2020;F;Construction;F - Construction;4333Z;Travaux de revêtement des sols et des murs;4333Z - Travaux de revêtement des sols et des murs;6;'200-499;0;0;0;0
2020;F;Construction;F - Construction;4333Z;Travaux de revêtement des sols et des murs;4333Z - Travaux de revêtement des sols et des murs;7;'500 et plus;NS;NS;;
2020;F;Construction;F - Construction;4333Z;Travaux de revêtement des sols et des murs;4333Z - Travaux de revêtement des sols et des murs;;'Toutes tranches d'effectifs confondues;10311;38211;38211;10311
2020;F;Construction;F - Construction;4334Z;Travaux de peinture et vitrerie;4334Z - Travaux de peinture et vitrerie;1;'Moins de 10;21355;50465;50465;21355
2020;F;Construction;F - Construction;4334Z;Travaux de peinture et vitrerie;4334Z - Travaux de peinture et vitrerie;2;'10-19;1476;19657;19657;1476
2020;F;Construction;F - Construction;4334Z;Travaux de peinture et vitrerie;4334Z - Travaux de peinture et vitrerie;3;'20-49;619;17955;17955;619
2020;F;Construction;F - Construction;4334Z;Travaux de peinture et vitrerie;4334Z - Travaux de peinture et vitrerie;4;'50-149;86;6507;6507;86
2020;F;Construction;F - Construction;4334Z;Travaux de peinture et vitrerie;4334Z - Travaux de peinture et vitrerie;5;'150-199;5;829;829;5
2020;F;Construction;F - Construction;4334Z;Travaux de peinture et vitrerie;4334Z - Travaux de peinture et vitrerie;6;'200-499;4;940;940;4
2020;F;Construction;F - Construction;4334Z;Travaux de peinture et vitrerie;4334Z - Travaux de peinture et vitrerie;7;'500 et plus;0;0;0;0
2020;F;Construction;F - Construction;4334Z;Travaux de peinture et vitrerie;4334Z - Travaux de peinture et vitrerie;;'Toutes tranches d'effectifs confondues;23545;96353;96353;23545
2020;F;Construction;F - Construction;4339Z;Autres travaux de finition;4339Z - Autres travaux de finition;1;'Moins de 10;3088;7272;7272;3088
2020;F;Construction;F - Construction;4339Z;Autres travaux de finition;4339Z - Autres travaux de finition;2;'10-19;185;2350;2350;185
2020;F;Construction;F - Construction;4339Z;Autres travaux de finition;4339Z - Autres travaux de finition;3;'20-49;64;1768;1768;64
2020;F;Construction;F - Construction;4339Z;Autres travaux de finition;4339Z - Autres travaux de finition;4;'50-149;9;878;878;9
2020;F;Construction;F - Construction;4339Z;Autres travaux de finition;4339Z - Autres travaux de finition;5;'150-199;NS;NS;;
2020;F;Construction;F - Construction;4339Z;Autres travaux de finition;4339Z - Autres travaux de finition;6;'200-499;NS;NS;;
2020;F;Construction;F - Construction;4339Z;Autres travaux de finition;4339Z - Autres travaux de finition;7;'500 et plus;0;0;0;0
2020;F;Construction;F - Construction;4339Z;Autres travaux de finition;4339Z - Autres travaux de finition;;'Toutes tranches d'effectifs confondues;3349;13160;13160;3349
2020;F;Construction;F - Construction;4391A;Travaux de charpente;4391A - Travaux de charpente;1;'Moins de 10;5672;15575;15575;5672
2020;F;Construction;F - Construction;4391A;Travaux de charpente;4391A - Travaux de charpente;2;'10-19;551;7202;7202;551
