annee;risque;code_naf1;libelle_naf1;naf1;code_naf5;libelle_naf5;naf5;nb_sinistres;nb_salaries;indice_frequence;nb_sinistres_int;nb_salaries_int;indice_frequence_int
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3109B;Fabrication d'autres meubles et industries connexes de l'ameublement;3109B - Fabrication d'autres meubles et industries connexes de l'ameublement;81;15086;NC;81;15086;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3211Z;Frappe de monnaie;3211Z - Frappe de monnaie;NS;NS;NC;;;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3212Z;Fabrication d'articles de joaillerie et bijouterie;3212Z - Fabrication d'articles de joaillerie et bijouterie;30;11113;NC;30;11113;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3213Z;Fabrication d'articles de bijouterie fantaisie et articles similaires;3213Z - Fabrication d'articles de bijouterie fantaisie et articles similaires;7;3155;NC;7;3155;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3220Z;Fabrication d'instruments de musique;3220Z - Fabrication d'instruments de musique;4;1414;NC;4;1414;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3230Z;Fabrication d'articles de sport;3230Z - Fabrication d'articles de sport;17;4623;NC;17;4623;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3240Z;Fabrication de jeux et jouets;3240Z - Fabrication de jeux et jouets;4;1921;NC;4;1921;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3250A;Fabrication de matériel médico-chirurgical et dentaire;3250A - Fabrication de matériel médico-chirurgical et dentaire;160;42840;NC;160;42840;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3250B;Fabrication de lunettes;3250B - Fabrication de lunettes;28;7004;NC;28;7004;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3291Z;Fabrication d'articles de brosserie;3291Z - Fabrication d'articles de brosserie;4;1173;NC;4;1173;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3299Z;Autres activités manufacturières n.c.a.;3299Z - Autres activités manufacturières n.c.a.;38;7928;NC;38;7928;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3311Z;Réparation d'ouvrages en métaux;3311Z - Réparation d'ouvrages en métaux;64;14280;NC;64;14280;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3312Z;Réparation de machines et équipements mécaniques;3312Z - Réparation de machines et équipements mécaniques;119;41284;NC;119;41284;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3313Z;Réparation de matériels électroniques et optiques;3313Z - Réparation de matériels électroniques et optiques;8;6936;NC;8;6936;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3314Z;Réparation d'équipements électriques;3314Z - Réparation d'équipements électriques;25;9037;NC;25;9037;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3315Z;Réparation et maintenance navale;3315Z - Réparation et maintenance navale;26;9371;NC;26;9371;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3316Z;Réparation et maintenance d'aéronefs et d'engins spatiaux;3316Z - Réparation et maintenance d'aéronefs et d'engins spatiaux;11;11772;NC;11;11772;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3317Z;Réparation et maintenance d'autres équipements de transport;3317Z - Réparation et maintenance d'autres équipements de transport;10;2187;NC;10;2187;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3319Z;Réparation d'autres équipements;3319Z - Réparation d'autres équipements;10;2232;NC;10;2232;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3320A;Installation de structures métalliques, chaudronnées et de tuyauterie;3320A - Installation de structures métalliques, chaudronnées et de tuyauterie;121;28962;NC;121;28962;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3320B;Installation de machines et équipements mécaniques;3320B - Installation de machines et équipements mécaniques;41;25342;NC;41;25342;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3320C;Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;3320C - Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels;22;16566;NC;22;16566;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;3320D;Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;3320D - Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels;20;11418;NC;20;11418;
2024;Maladies professionnelles;C;Industrie manufacturière;C - Industrie manufacturière;TOUS;Total Industrie manufacturière;Total Industrie manufacturière;12070;2750410;NC;12070;2750410;
2024;Maladies professionnelles;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3511Z;Production d'électricité;3511Z - Production d'électricité;2;14149;NC;2;14149;
2024;Maladies professionnelles;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3512Z;Transport d'électricité;3512Z - Transport d'électricité;NS;NS;NC;;;
2024;Maladies professionnelles;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3513Z;Distribution d'électricité;3513Z - Distribution d'électricité;1;8779;NC;1;8779;
2024;Maladies professionnelles;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3514Z;Commerce d'électricité;3514Z - Commerce d'électricité;0;3220;NC;0;3220;
2024;Maladies professionnelles;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3521Z;Production de combustibles gazeux;3521Z - Production de combustibles gazeux;0;311;NC;0;311;
2024;Maladies professionnelles;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3522Z;Distribution de combustibles gazeux par conduites;3522Z - Distribution de combustibles gazeux par conduites;NS;NS;NC;;;
2024;Maladies professionnelles;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3523Z;Commerce de combustibles gazeux par conduites;3523Z - Commerce de combustibles gazeux par conduites;0;1017;NC;0;1017;
2024;Maladies professionnelles;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3530Z;Production et distribution de vapeur et d'air conditionné;3530Z - Production et distribution de vapeur et d'air conditionné;40;24873;NC;40;24873;
2024;Maladies professionnelles;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;D - Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;TOUS;Total Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;Total Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;43;55376;NC;43;55376;
2024;Maladies professionnelles;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3600Z;Captage, traitement et distribution d'eau;3600Z - Captage, traitement et distribution d'eau;68;41060;NC;68;41060;
2024;Maladies professionnelles;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3700Z;Collecte et traitement des eaux usées;3700Z - Collecte et traitement des eaux usées;35;18165;NC;35;18165;
2024;Maladies professionnelles;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3811Z;Collecte des déchets non dangereux;3811Z - Collecte des déchets non dangereux;116;41232;NC;116;41232;
2024;Maladies professionnelles;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3812Z;Collecte des déchets dangereux;3812Z - Collecte des déchets dangereux;13;3683;NC;13;3683;
2024;Maladies professionnelles;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3821Z;Traitement et élimination des déchets non dangereux;3821Z - Traitement et élimination des déchets non dangereux;43;15879;NC;43;15879;
2024;Maladies professionnelles;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3822Z;Traitement et élimination des déchets dangereux;3822Z - Traitement et élimination des déchets dangereux;25;9923;NC;25;9923;
2024;Maladies professionnelles;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";"E - Production et distribution d'eau ; assainissement, gestion des déchets et dépollution";3831Z;Démantèlement d'épaves;3831Z - Démantèlement d'épaves;10;2772;NC;10;2772;
