annee;code_NAF5;libelle_NAF5;libelle_cause_TR
2016;4764Z;Commerce de détail d'articles de sport en magasin spécialisé;Chute de hauteur
2016;4764Z;Commerce de détail d'articles de sport en magasin spécialisé;Entrainé par quelque chose ou quelqu'un
2016;4764Z;Commerce de détail d'articles de sport en magasin spécialisé;Geste intempestif
2016;4764Z;Commerce de détail d'articles de sport en magasin spécialisé;Perte d'équilibre avec chute
2016;4764Z;Commerce de détail d'articles de sport en magasin spécialisé;Perte d'équilibre sans chute
2016;4764Z;Commerce de détail d'articles de sport en magasin spécialisé;Perte de contrôle d'un véhicule
2016;4764Z;Commerce de détail d'articles de sport en magasin spécialisé;Violence et agression
2016;4765Z;Commerce de détail de jeux et jouets en magasin spécialisé;Autres causes
2016;4765Z;Commerce de détail de jeux et jouets en magasin spécialisé;Chute de hauteur
2016;4765Z;Commerce de détail de jeux et jouets en magasin spécialisé;Entrainé par quelque chose ou quelqu'un
2016;4765Z;Commerce de détail de jeux et jouets en magasin spécialisé;Geste intempestif
2016;4765Z;Commerce de détail de jeux et jouets en magasin spécialisé;Perte d'équilibre avec chute
2016;4765Z;Commerce de détail de jeux et jouets en magasin spécialisé;Perte d'équilibre sans chute
2016;4765Z;Commerce de détail de jeux et jouets en magasin spécialisé;Perte de contrôle d'un véhicule
2016;4765Z;Commerce de détail de jeux et jouets en magasin spécialisé;Violence et agression
2016;4771Z;Commerce de détail d'habillement en magasin spécialisé;Autres causes
2016;4771Z;Commerce de détail d'habillement en magasin spécialisé;Chute de hauteur
2016;4771Z;Commerce de détail d'habillement en magasin spécialisé;Entrainé par quelque chose ou quelqu'un
2016;4771Z;Commerce de détail d'habillement en magasin spécialisé;Geste intempestif
2016;4771Z;Commerce de détail d'habillement en magasin spécialisé;Perte d'équilibre avec chute
2016;4771Z;Commerce de détail d'habillement en magasin spécialisé;Perte d'équilibre sans chute
2016;4771Z;Commerce de détail d'habillement en magasin spécialisé;Perte de contrôle d'un véhicule
2016;4771Z;Commerce de détail d'habillement en magasin spécialisé;Violence et agression
2016;4772A;Commerce de détail de la chaussure;Autres causes
2016;4772A;Commerce de détail de la chaussure;Chute de hauteur
2016;4772A;Commerce de détail de la chaussure;Entrainé par quelque chose ou quelqu'un
2016;4772A;Commerce de détail de la chaussure;Geste intempestif
2016;4772A;Commerce de détail de la chaussure;Perte d'équilibre avec chute
2016;4772A;Commerce de détail de la chaussure;Perte d'équilibre sans chute
2016;4772A;Commerce de détail de la chaussure;Perte de contrôle d'un véhicule
2016;4772A;Commerce de détail de la chaussure;Violence et agression
2016;4772B;Commerce de détail de maroquinerie et d'articles de voyage;Autres causes
2016;4772B;Commerce de détail de maroquinerie et d'articles de voyage;Chute de hauteur
2016;4772B;Commerce de détail de maroquinerie et d'articles de voyage;Entrainé par quelque chose ou quelqu'un
2016;4772B;Commerce de détail de maroquinerie et d'articles de voyage;Geste intempestif
2016;4772B;Commerce de détail de maroquinerie et d'articles de voyage;Perte d'équilibre avec chute
2016;4772B;Commerce de détail de maroquinerie et d'articles de voyage;Perte d'équilibre sans chute
2016;4772B;Commerce de détail de maroquinerie et d'articles de voyage;Perte de contrôle d'un véhicule
2016;4772B;Commerce de détail de maroquinerie et d'articles de voyage;Violence et agression
2016;4773Z;Commerce de détail de produits pharmaceutiques en magasin spécialisé;Autres causes
2016;4773Z;Commerce de détail de produits pharmaceutiques en magasin spécialisé;Chute de hauteur
2016;4773Z;Commerce de détail de produits pharmaceutiques en magasin spécialisé;Entrainé par quelque chose ou quelqu'un
2016;4773Z;Commerce de détail de produits pharmaceutiques en magasin spécialisé;Geste intempestif
2016;4773Z;Commerce de détail de produits pharmaceutiques en magasin spécialisé;Perte d'équilibre avec chute
2016;4773Z;Commerce de détail de produits pharmaceutiques en magasin spécialisé;Perte d'équilibre sans chute
2016;4773Z;Commerce de détail de produits pharmaceutiques en magasin spécialisé;Perte de contrôle d'un véhicule
2016;4773Z;Commerce de détail de produits pharmaceutiques en magasin spécialisé;Violence et agression
2016;4774Z;Commerce de détail d'articles médicaux et orthopédiques en magasin spécialisé;Autres causes
2016;4774Z;Commerce de détail d'articles médicaux et orthopédiques en magasin spécialisé;Chute de hauteur
2016;4774Z;Commerce de détail d'articles médicaux et orthopédiques en magasin spécialisé;Entrainé par quelque chose ou quelqu'un
2016;4774Z;Commerce de détail d'articles médicaux et orthopédiques en magasin spécialisé;Geste intempestif
2016;4774Z;Commerce de détail d'articles médicaux et orthopédiques en magasin spécialisé;Perte d'équilibre avec chute
2016;4774Z;Commerce de détail d'articles médicaux et orthopédiques en magasin spécialisé;Perte d'équilibre sans chute
2016;4774Z;Commerce de détail d'articles médicaux et orthopédiques en magasin spécialisé;Perte de contrôle d'un véhicule
2016;4774Z;Commerce de détail d'articles médicaux et orthopédiques en magasin spécialisé;Violence et agression
2016;4775Z;Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé;Autres causes
2016;4775Z;Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé;Chute de hauteur
2016;4775Z;Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé;Entrainé par quelque chose ou quelqu'un
2016;4775Z;Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé;Geste intempestif
2016;4775Z;Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé;Perte d'équilibre avec chute
2016;4775Z;Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé;Perte d'équilibre sans chute
2016;4775Z;Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé;Perte de contrôle d'un véhicule
2016;4775Z;Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé;Violence et agression
2016;4776Z;Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé;Autres causes
2016;4776Z;Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé;Chute de hauteur
2016;4776Z;Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé;Entrainé par quelque chose ou quelqu'un
2016;4776Z;Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé;Geste intempestif
2016;4776Z;Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé;Perte d'équilibre avec chute
2016;4776Z;Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé;Perte d'équilibre sans chute
2016;4776Z;Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé;Perte de contrôle d'un véhicule
2016;4776Z;Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé;Violence et agression
2016;4777Z;Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé;Autres causes
2016;4777Z;Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé;Chute de hauteur
2016;4777Z;Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé;Entrainé par quelque chose ou quelqu'un
2016;4777Z;Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé;Geste intempestif
2016;4777Z;Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé;Perte d'équilibre avec chute
2016;4777Z;Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé;Perte d'équilibre sans chute
2016;4777Z;Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé;Perte de contrôle d'un véhicule
2016;4777Z;Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé;Violence et agression
2016;4778A;Commerces de détail d'optique;Autres causes
2016;4778A;Commerces de détail d'optique;Chute de hauteur
2016;4778A;Commerces de détail d'optique;Entrainé par quelque chose ou quelqu'un
2016;4778A;Commerces de détail d'optique;Geste intempestif
2016;4778A;Commerces de détail d'optique;Perte d'équilibre avec chute
2016;4778A;Commerces de détail d'optique;Perte d'équilibre sans chute
2016;4778A;Commerces de détail d'optique;Perte de contrôle d'un véhicule
2016;4778A;Commerces de détail d'optique;Violence et agression
2016;4778B;Commerces de détail de charbons et combustibles;Autres causes
2016;4778B;Commerces de détail de charbons et combustibles;Chute de hauteur
2016;4778B;Commerces de détail de charbons et combustibles;Entrainé par quelque chose ou quelqu'un
2016;4778B;Commerces de détail de charbons et combustibles;Geste intempestif
2016;4778B;Commerces de détail de charbons et combustibles;Perte d'équilibre avec chute
2016;4778B;Commerces de détail de charbons et combustibles;Perte d'équilibre sans chute
2016;4778B;Commerces de détail de charbons et combustibles;Perte de contrôle d'un véhicule
2016;4778B;Commerces de détail de charbons et combustibles;Violence et agression
2016;4778C;Autres commerces de détail spécialisés divers;Autres causes
2016;4778C;Autres commerces de détail spécialisés divers;Chute de hauteur
