annee;code_NAF5;libelle_NAF5;partie_corps
2023;0620Z;Extraction de gaz naturel;association de plusieurs syndromes du tableau
2023;0710Z;Extraction de minerais de fer;épaule
2023;0710Z;Extraction de minerais de fer;coude
2023;0710Z;Extraction de minerais de fer;poignet, main, doigt
2023;0710Z;Extraction de minerais de fer;genou
2023;0710Z;Extraction de minerais de fer;cheville, pied
2023;0710Z;Extraction de minerais de fer;dos
2023;0710Z;Extraction de minerais de fer;corps entier
2023;0710Z;Extraction de minerais de fer;association de plusieurs syndromes du tableau
2023;0721Z;Extraction de minerais d'uranium et de thorium;épaule
2023;0721Z;Extraction de minerais d'uranium et de thorium;coude
2023;0721Z;Extraction de minerais d'uranium et de thorium;poignet, main, doigt
2023;0721Z;Extraction de minerais d'uranium et de thorium;genou
2023;0721Z;Extraction de minerais d'uranium et de thorium;cheville, pied
2023;0721Z;Extraction de minerais d'uranium et de thorium;dos
2023;0721Z;Extraction de minerais d'uranium et de thorium;corps entier
2023;0721Z;Extraction de minerais d'uranium et de thorium;association de plusieurs syndromes du tableau
2023;0729Z;Extraction d'autres minerais de métaux non ferreux;épaule
2023;0729Z;Extraction d'autres minerais de métaux non ferreux;coude
2023;0729Z;Extraction d'autres minerais de métaux non ferreux;poignet, main, doigt
2023;0729Z;Extraction d'autres minerais de métaux non ferreux;genou
2023;0729Z;Extraction d'autres minerais de métaux non ferreux;cheville, pied
2023;0729Z;Extraction d'autres minerais de métaux non ferreux;dos
2023;0729Z;Extraction d'autres minerais de métaux non ferreux;corps entier
2023;0729Z;Extraction d'autres minerais de métaux non ferreux;association de plusieurs syndromes du tableau
2023;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;épaule
2023;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;coude
2023;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;poignet, main, doigt
2023;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;genou
2023;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;cheville, pied
2023;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;dos
2023;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;corps entier
2023;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;association de plusieurs syndromes du tableau
2023;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;épaule
2023;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;coude
2023;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;poignet, main, doigt
2023;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;genou
2023;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;cheville, pied
2023;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;dos
2023;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;corps entier
2023;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;association de plusieurs syndromes du tableau
2023;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;épaule
2023;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;coude
2023;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;poignet, main, doigt
2023;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;genou
2023;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;cheville, pied
2023;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;dos
2023;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;corps entier
2023;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;association de plusieurs syndromes du tableau
2023;0892Z;Extraction de tourbe;épaule
2023;0892Z;Extraction de tourbe;coude
2023;0892Z;Extraction de tourbe;poignet, main, doigt
2023;0892Z;Extraction de tourbe;genou
2023;0892Z;Extraction de tourbe;cheville, pied
2023;0892Z;Extraction de tourbe;dos
2023;0892Z;Extraction de tourbe;corps entier
2023;0892Z;Extraction de tourbe;association de plusieurs syndromes du tableau
2023;0893Z;Production de sel;épaule
2023;0893Z;Production de sel;coude
2023;0893Z;Production de sel;poignet, main, doigt
2023;0893Z;Production de sel;genou
2023;0893Z;Production de sel;cheville, pied
2023;0893Z;Production de sel;dos
2023;0893Z;Production de sel;corps entier
2023;0893Z;Production de sel;association de plusieurs syndromes du tableau
2023;0899Z;Autres activités extractives n.c.a.;épaule
2023;0899Z;Autres activités extractives n.c.a.;coude
2023;0899Z;Autres activités extractives n.c.a.;poignet, main, doigt
2023;0899Z;Autres activités extractives n.c.a.;genou
2023;0899Z;Autres activités extractives n.c.a.;cheville, pied
2023;0899Z;Autres activités extractives n.c.a.;dos
2023;0899Z;Autres activités extractives n.c.a.;corps entier
2023;0899Z;Autres activités extractives n.c.a.;association de plusieurs syndromes du tableau
2023;0910Z;Activités de soutien à l'extraction d'hydrocarbures;épaule
2023;0910Z;Activités de soutien à l'extraction d'hydrocarbures;coude
2023;0910Z;Activités de soutien à l'extraction d'hydrocarbures;poignet, main, doigt
2023;0910Z;Activités de soutien à l'extraction d'hydrocarbures;genou
2023;0910Z;Activités de soutien à l'extraction d'hydrocarbures;cheville, pied
2023;0910Z;Activités de soutien à l'extraction d'hydrocarbures;dos
2023;0910Z;Activités de soutien à l'extraction d'hydrocarbures;corps entier
2023;0910Z;Activités de soutien à l'extraction d'hydrocarbures;association de plusieurs syndromes du tableau
2023;0990Z;Activités de soutien aux autres industries extractives;épaule
2023;0990Z;Activités de soutien aux autres industries extractives;coude
2023;0990Z;Activités de soutien aux autres industries extractives;poignet, main, doigt
2023;0990Z;Activités de soutien aux autres industries extractives;genou
2023;0990Z;Activités de soutien aux autres industries extractives;cheville, pied
2023;0990Z;Activités de soutien aux autres industries extractives;dos
2023;0990Z;Activités de soutien aux autres industries extractives;corps entier
2023;0990Z;Activités de soutien aux autres industries extractives;association de plusieurs syndromes du tableau
2023;1011Z;Transformation et conservation de la viande de boucherie;épaule
2023;1011Z;Transformation et conservation de la viande de boucherie;coude
2023;1011Z;Transformation et conservation de la viande de boucherie;poignet, main, doigt
2023;1011Z;Transformation et conservation de la viande de boucherie;genou
2023;1011Z;Transformation et conservation de la viande de boucherie;cheville, pied
2023;1011Z;Transformation et conservation de la viande de boucherie;dos
2023;1011Z;Transformation et conservation de la viande de boucherie;corps entier
2023;1011Z;Transformation et conservation de la viande de boucherie;association de plusieurs syndromes du tableau
2023;1012Z;Transformation et conservation de la viande de volaille;épaule
2023;1012Z;Transformation et conservation de la viande de volaille;coude
2023;1012Z;Transformation et conservation de la viande de volaille;poignet, main, doigt
2023;1012Z;Transformation et conservation de la viande de volaille;genou
2023;1012Z;Transformation et conservation de la viande de volaille;cheville, pied
2023;1012Z;Transformation et conservation de la viande de volaille;dos
2023;1012Z;Transformation et conservation de la viande de volaille;corps entier
2023;1012Z;Transformation et conservation de la viande de volaille;association de plusieurs syndromes du tableau
2023;1013A;Préparation industrielle de produits à base de viande;épaule
