annee;code_NAF5;libelle_NAF5;risque;nb_jours_arret_travail
2015;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;Accidents de trajet;0.0
2015;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;Accidents du travail;335.0
2015;0891Z;Extraction des minéraux chimiques et d'engrais minéraux;Maladies professionnelles;728.0
2015;0892Z;Extraction de tourbe;Accidents de trajet;0.0
2015;0892Z;Extraction de tourbe;Accidents du travail;810.0
2015;0892Z;Extraction de tourbe;Maladies professionnelles;337.0
2015;0893Z;Production de sel;Accidents de trajet;0.0
2015;0893Z;Production de sel;Accidents du travail;340.0
2015;0893Z;Production de sel;Maladies professionnelles;0.0
2015;0899Z;Autres activités extractives n.c.a.;Accidents de trajet;0.0
2015;0899Z;Autres activités extractives n.c.a.;Accidents du travail;504.0
2015;0899Z;Autres activités extractives n.c.a.;Maladies professionnelles;956.0
2015;0910Z;Activités de soutien à l'extraction d'hydrocarbures;Accidents de trajet;69.0
2015;0910Z;Activités de soutien à l'extraction d'hydrocarbures;Accidents du travail;68.0
2015;0910Z;Activités de soutien à l'extraction d'hydrocarbures;Maladies professionnelles;0.0
2015;0990Z;Activités de soutien aux autres industries extractives;Accidents de trajet;0.0
2015;0990Z;Activités de soutien aux autres industries extractives;Accidents du travail;70.0
2015;0990Z;Activités de soutien aux autres industries extractives;Maladies professionnelles;0.0
2015;1011Z;Transformation et conservation de la viande de boucherie;Accidents de trajet;12948.0
2015;1011Z;Transformation et conservation de la viande de boucherie;Accidents du travail;168414.0
2015;1011Z;Transformation et conservation de la viande de boucherie;Maladies professionnelles;202314.0
2015;1012Z;Transformation et conservation de la viande de volaille;Accidents de trajet;5680.0
2015;1012Z;Transformation et conservation de la viande de volaille;Accidents du travail;68876.0
2015;1012Z;Transformation et conservation de la viande de volaille;Maladies professionnelles;151694.0
2015;1013A;Préparation industrielle de produits à base de viande;Accidents de trajet;9550.0
2015;1013A;Préparation industrielle de produits à base de viande;Accidents du travail;96858.0
2015;1013A;Préparation industrielle de produits à base de viande;Maladies professionnelles;93125.0
2015;1013B;Charcuterie;Accidents de trajet;4551.0
2015;1013B;Charcuterie;Accidents du travail;22652.0
2015;1013B;Charcuterie;Maladies professionnelles;13739.0
2015;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;Accidents de trajet;3151.0
2015;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;Accidents du travail;41176.0
2015;1020Z;Transformation et conservation de poisson, de crustacés et de mollusques;Maladies professionnelles;53068.0
2015;1031Z;Transformation et conservation de pommes de terre;Accidents de trajet;537.0
2015;1031Z;Transformation et conservation de pommes de terre;Accidents du travail;3421.0
2015;1031Z;Transformation et conservation de pommes de terre;Maladies professionnelles;2164.0
2015;1032Z;Préparation de jus de fruits et légumes;Accidents de trajet;219.0
2015;1032Z;Préparation de jus de fruits et légumes;Accidents du travail;3824.0
2015;1032Z;Préparation de jus de fruits et légumes;Maladies professionnelles;450.0
2015;1039A;Autre transformation et conservation de légumes;Accidents de trajet;2301.0
2015;1039A;Autre transformation et conservation de légumes;Accidents du travail;31055.0
2015;1039A;Autre transformation et conservation de légumes;Maladies professionnelles;22560.0
2015;1039B;Transformation et conservation de fruits;Accidents de trajet;1636.0
2015;1039B;Transformation et conservation de fruits;Accidents du travail;18124.0
2015;1039B;Transformation et conservation de fruits;Maladies professionnelles;5171.0
2015;1041A;Fabrication d'huiles et graisses brutes;Accidents de trajet;37.0
2015;1041A;Fabrication d'huiles et graisses brutes;Accidents du travail;1844.0
2015;1041A;Fabrication d'huiles et graisses brutes;Maladies professionnelles;904.0
2015;1041B;Fabrication d'huiles et graisses raffinées;Accidents de trajet;381.0
2015;1041B;Fabrication d'huiles et graisses raffinées;Accidents du travail;1146.0
2015;1041B;Fabrication d'huiles et graisses raffinées;Maladies professionnelles;817.0
2015;1042Z;Fabrication de margarine et graisses comestibles similaires;Accidents de trajet;26.0
2015;1042Z;Fabrication de margarine et graisses comestibles similaires;Accidents du travail;11.0
2015;1042Z;Fabrication de margarine et graisses comestibles similaires;Maladies professionnelles;0.0
2015;1051A;Fabrication de lait liquide et de produits frais;Accidents de trajet;1623.0
2015;1051A;Fabrication de lait liquide et de produits frais;Accidents du travail;23507.0
2015;1051A;Fabrication de lait liquide et de produits frais;Maladies professionnelles;12692.0
2015;1051B;Fabrication de beurre;Accidents de trajet;8.0
2015;1051B;Fabrication de beurre;Accidents du travail;823.0
2015;1051B;Fabrication de beurre;Maladies professionnelles;606.0
2015;1051C;Fabrication de fromage;Accidents de trajet;2293.0
2015;1051C;Fabrication de fromage;Accidents du travail;49921.0
2015;1051C;Fabrication de fromage;Maladies professionnelles;39214.0
2015;1051D;Fabrication d'autres produits laitiers;Accidents de trajet;463.0
2015;1051D;Fabrication d'autres produits laitiers;Accidents du travail;7545.0
2015;1051D;Fabrication d'autres produits laitiers;Maladies professionnelles;2905.0
2015;1052Z;Fabrication de glaces et sorbets;Accidents de trajet;1482.0
2015;1052Z;Fabrication de glaces et sorbets;Accidents du travail;8076.0
2015;1052Z;Fabrication de glaces et sorbets;Maladies professionnelles;8847.0
2015;1061A;Meunerie;Accidents de trajet;1344.0
2015;1061A;Meunerie;Accidents du travail;18363.0
2015;1061A;Meunerie;Maladies professionnelles;4338.0
2015;1061B;Autres activités du travail des grains;Accidents de trajet;466.0
2015;1061B;Autres activités du travail des grains;Accidents du travail;5313.0
2015;1061B;Autres activités du travail des grains;Maladies professionnelles;2465.0
2015;1062Z;Fabrication de produits amylacés;Accidents de trajet;662.0
2015;1062Z;Fabrication de produits amylacés;Accidents du travail;2294.0
2015;1062Z;Fabrication de produits amylacés;Maladies professionnelles;923.0
2015;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;Accidents de trajet;11831.0
2015;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;Accidents du travail;113466.0
2015;1071A;Fabrication industrielle de pain et de pâtisserie fraîche;Maladies professionnelles;69273.0
2015;1071B;Cuisson de produits de boulangerie;Accidents de trajet;3205.0
2015;1071B;Cuisson de produits de boulangerie;Accidents du travail;23677.0
2015;1071B;Cuisson de produits de boulangerie;Maladies professionnelles;5892.0
2015;1071C;Boulangerie et boulangerie-pâtisserie;Accidents de trajet;68596.0
2015;1071C;Boulangerie et boulangerie-pâtisserie;Accidents du travail;176555.0
2015;1071C;Boulangerie et boulangerie-pâtisserie;Maladies professionnelles;63702.0
2015;1071D;Pâtisserie;Accidents de trajet;5826.0
2015;1071D;Pâtisserie;Accidents du travail;16645.0
2015;1071D;Pâtisserie;Maladies professionnelles;5474.0
2015;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;Accidents de trajet;2519.0
2015;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;Accidents du travail;32983.0
2015;1072Z;Fabrication de biscuits, biscottes et pâtisseries de conservation;Maladies professionnelles;24720.0
2015;1073Z;Fabrication de pâtes alimentaires;Accidents de trajet;1341.0
2015;1073Z;Fabrication de pâtes alimentaires;Accidents du travail;9555.0
2015;1073Z;Fabrication de pâtes alimentaires;Maladies professionnelles;2799.0
2015;1081Z;Fabrication de sucre;Accidents de trajet;727.0
2015;1081Z;Fabrication de sucre;Accidents du travail;4898.0
2015;1081Z;Fabrication de sucre;Maladies professionnelles;291.0
2015;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;Accidents de trajet;5568.0
2015;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;Accidents du travail;39157.0
2015;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;Maladies professionnelles;18554.0
2015;1083Z;Transformation du thé et du café;Accidents de trajet;981.0
2015;1083Z;Transformation du thé et du café;Accidents du travail;7736.0
2015;1083Z;Transformation du thé et du café;Maladies professionnelles;1593.0
2015;1084Z;Fabrication de condiments et assaisonnements;Accidents de trajet;1281.0
2015;1084Z;Fabrication de condiments et assaisonnements;Accidents du travail;7565.0
2015;1084Z;Fabrication de condiments et assaisonnements;Maladies professionnelles;3407.0
2015;1085Z;Fabrication de plats préparés;Accidents de trajet;5857.0
2015;1085Z;Fabrication de plats préparés;Accidents du travail;74361.0
2015;1085Z;Fabrication de plats préparés;Maladies professionnelles;61784.0
2015;1086Z;Fabrication d'aliments homogénéisés et diététiques;Accidents de trajet;546.0
2015;1086Z;Fabrication d'aliments homogénéisés et diététiques;Accidents du travail;7194.0
2015;1086Z;Fabrication d'aliments homogénéisés et diététiques;Maladies professionnelles;3899.0
2015;1089Z;Fabrication d'autres produits alimentaires n.c.a.;Accidents de trajet;2229.0
2015;1089Z;Fabrication d'autres produits alimentaires n.c.a.;Accidents du travail;43127.0
2015;1089Z;Fabrication d'autres produits alimentaires n.c.a.;Maladies professionnelles;21066.0
2015;1091Z;Fabrication d'aliments pour animaux de ferme;Accidents de trajet;1242.0
2015;1091Z;Fabrication d'aliments pour animaux de ferme;Accidents du travail;16086.0
2015;1091Z;Fabrication d'aliments pour animaux de ferme;Maladies professionnelles;4291.0
2015;1092Z;Fabrication d'aliments pour animaux de compagnie;Accidents de trajet;105.0
2015;1092Z;Fabrication d'aliments pour animaux de compagnie;Accidents du travail;11715.0
2015;1092Z;Fabrication d'aliments pour animaux de compagnie;Maladies professionnelles;6236.0
2015;1101Z;Production de boissons alcooliques distillées;Accidents de trajet;1007.0
2015;1101Z;Production de boissons alcooliques distillées;Accidents du travail;8159.0
2015;1101Z;Production de boissons alcooliques distillées;Maladies professionnelles;2760.0
2015;1102A;Fabrication de vins effervescents;Accidents de trajet;1339.0
2015;1102A;Fabrication de vins effervescents;Accidents du travail;7060.0
2015;1102A;Fabrication de vins effervescents;Maladies professionnelles;3915.0
2015;1102B;Vinification;Accidents de trajet;391.0
2015;1102B;Vinification;Accidents du travail;4716.0
2015;1102B;Vinification;Maladies professionnelles;961.0
2015;1103Z;Fabrication de cidre et de vins de fruits;Accidents de trajet;2.0
2015;1103Z;Fabrication de cidre et de vins de fruits;Accidents du travail;1689.0
2015;1103Z;Fabrication de cidre et de vins de fruits;Maladies professionnelles;359.0
2015;1104Z;Production d'autres boissons fermentées non distillées;Accidents de trajet;0.0
2015;1104Z;Production d'autres boissons fermentées non distillées;Accidents du travail;191.0
2015;1104Z;Production d'autres boissons fermentées non distillées;Maladies professionnelles;0.0
2015;1105Z;Fabrication de bière;Accidents de trajet;1165.0
2015;1105Z;Fabrication de bière;Accidents du travail;4173.0
2015;1105Z;Fabrication de bière;Maladies professionnelles;2399.0
2015;1106Z;Fabrication de malt;Accidents de trajet;189.0
2015;1106Z;Fabrication de malt;Accidents du travail;668.0
2015;1106Z;Fabrication de malt;Maladies professionnelles;0.0
2015;1107A;Industrie des eaux de table;Accidents de trajet;1204.0
2015;1107A;Industrie des eaux de table;Accidents du travail;11501.0
2015;1107A;Industrie des eaux de table;Maladies professionnelles;3035.0
2015;1107B;Production de boissons rafraîchissantes;Accidents de trajet;1432.0
2015;1107B;Production de boissons rafraîchissantes;Accidents du travail;6634.0
2015;1107B;Production de boissons rafraîchissantes;Maladies professionnelles;1712.0
2015;1200Z;Fabrication de produits à base de tabac;Accidents de trajet;
2015;1200Z;Fabrication de produits à base de tabac;Accidents du travail;
2015;1200Z;Fabrication de produits à base de tabac;Maladies professionnelles;
2015;1310Z;Préparation de fibres textiles et filature;Accidents de trajet;364.0
2015;1310Z;Préparation de fibres textiles et filature;Accidents du travail;7227.0
2015;1310Z;Préparation de fibres textiles et filature;Maladies professionnelles;4744.0
2015;1320Z;Tissage;Accidents de trajet;1090.0
2015;1320Z;Tissage;Accidents du travail;12238.0
2015;1320Z;Tissage;Maladies professionnelles;5708.0
2015;1330Z;Ennoblissement textile;Accidents de trajet;795.0
2015;1330Z;Ennoblissement textile;Accidents du travail;5825.0
2015;1330Z;Ennoblissement textile;Maladies professionnelles;2769.0
2015;1391Z;Fabrication d'étoffes à mailles;Accidents de trajet;257.0
2015;1391Z;Fabrication d'étoffes à mailles;Accidents du travail;941.0
2015;1391Z;Fabrication d'étoffes à mailles;Maladies professionnelles;1227.0
2015;1392Z;Fabrication d'articles textiles, sauf habillement;Accidents de trajet;1713.0
2015;1392Z;Fabrication d'articles textiles, sauf habillement;Accidents du travail;21308.0
2015;1392Z;Fabrication d'articles textiles, sauf habillement;Maladies professionnelles;14506.0
2015;1393Z;Fabrication de tapis et moquettes;Accidents de trajet;57.0
2015;1393Z;Fabrication de tapis et moquettes;Accidents du travail;2343.0
2015;1393Z;Fabrication de tapis et moquettes;Maladies professionnelles;1967.0
2015;1394Z;Fabrication de ficelles, cordes et filets;Accidents de trajet;115.0
2015;1394Z;Fabrication de ficelles, cordes et filets;Accidents du travail;2056.0
2015;1394Z;Fabrication de ficelles, cordes et filets;Maladies professionnelles;2933.0
2015;1395Z;Fabrication de non-tissés, sauf habillement;Accidents de trajet;1204.0
2015;1395Z;Fabrication de non-tissés, sauf habillement;Accidents du travail;6943.0
2015;1395Z;Fabrication de non-tissés, sauf habillement;Maladies professionnelles;6195.0
2015;1396Z;Fabrication d'autres textiles techniques et industriels;Accidents de trajet;2397.0
2015;1396Z;Fabrication d'autres textiles techniques et industriels;Accidents du travail;14494.0
2015;1396Z;Fabrication d'autres textiles techniques et industriels;Maladies professionnelles;8137.0
2015;1399Z;Fabrication d'autres textiles n.c.a.;Accidents de trajet;695.0
2015;1399Z;Fabrication d'autres textiles n.c.a.;Accidents du travail;8316.0
2015;1399Z;Fabrication d'autres textiles n.c.a.;Maladies professionnelles;5281.0
2015;1411Z;Fabrication de vêtements en cuir;Accidents de trajet;479.0
2015;1411Z;Fabrication de vêtements en cuir;Accidents du travail;623.0
2015;1411Z;Fabrication de vêtements en cuir;Maladies professionnelles;1745.0
2015;1412Z;Fabrication de vêtements de travail;Accidents de trajet;44.0
2015;1412Z;Fabrication de vêtements de travail;Accidents du travail;1588.0
2015;1412Z;Fabrication de vêtements de travail;Maladies professionnelles;2333.0
2015;1413Z;Fabrication de vêtements de dessus;Accidents de trajet;3974.0
2015;1413Z;Fabrication de vêtements de dessus;Accidents du travail;10807.0
2015;1413Z;Fabrication de vêtements de dessus;Maladies professionnelles;18731.0
2015;1414Z;Fabrication de vêtements de dessous;Accidents de trajet;3135.0
2015;1414Z;Fabrication de vêtements de dessous;Accidents du travail;5383.0
2015;1414Z;Fabrication de vêtements de dessous;Maladies professionnelles;9282.0
2015;1419Z;Fabrication d'autres vêtements et accessoires;Accidents de trajet;1415.0
2015;1419Z;Fabrication d'autres vêtements et accessoires;Accidents du travail;3588.0
2015;1419Z;Fabrication d'autres vêtements et accessoires;Maladies professionnelles;4569.0
2015;1420Z;Fabrication d'articles en fourrure;Accidents de trajet;478.0
2015;1420Z;Fabrication d'articles en fourrure;Accidents du travail;150.0
2015;1420Z;Fabrication d'articles en fourrure;Maladies professionnelles;0.0
2015;1431Z;Fabrication d'articles chaussants à mailles;Accidents de trajet;1050.0
2015;1431Z;Fabrication d'articles chaussants à mailles;Accidents du travail;2499.0
2015;1431Z;Fabrication d'articles chaussants à mailles;Maladies professionnelles;3669.0
2015;1439Z;Fabrication d'autres articles à mailles;Accidents de trajet;526.0
2015;1439Z;Fabrication d'autres articles à mailles;Accidents du travail;1749.0
2015;1439Z;Fabrication d'autres articles à mailles;Maladies professionnelles;6225.0
2015;1511Z;"Apprêt et tannage des cuirs ; préparation et teinture des fourrures";Accidents de trajet;48.0
2015;1511Z;"Apprêt et tannage des cuirs ; préparation et teinture des fourrures";Accidents du travail;5457.0
2015;1511Z;"Apprêt et tannage des cuirs ; préparation et teinture des fourrures";Maladies professionnelles;5169.0
2015;1512Z;Fabrication d'articles de voyage, de maroquinerie et de sellerie;Accidents de trajet;5265.0
2015;1512Z;Fabrication d'articles de voyage, de maroquinerie et de sellerie;Accidents du travail;21946.0
2015;1512Z;Fabrication d'articles de voyage, de maroquinerie et de sellerie;Maladies professionnelles;42996.0
2015;1520Z;Fabrication de chaussures;Accidents de trajet;1336.0
2015;1520Z;Fabrication de chaussures;Accidents du travail;7322.0
2015;1520Z;Fabrication de chaussures;Maladies professionnelles;19316.0
2015;1610A;Sciage et rabotage du bois, hors imprégnation;Accidents de trajet;1351.0
2015;1610A;Sciage et rabotage du bois, hors imprégnation;Accidents du travail;33563.0
2015;1610A;Sciage et rabotage du bois, hors imprégnation;Maladies professionnelles;6387.0
2015;1610B;Imprégnation du bois;Accidents de trajet;1161.0
2015;1610B;Imprégnation du bois;Accidents du travail;20529.0
2015;1610B;Imprégnation du bois;Maladies professionnelles;205.0
2015;1621Z;Fabrication de placage et de panneaux de bois;Accidents de trajet;362.0
2015;1621Z;Fabrication de placage et de panneaux de bois;Accidents du travail;16499.0
2015;1621Z;Fabrication de placage et de panneaux de bois;Maladies professionnelles;4921.0
2015;1622Z;Fabrication de parquets assemblés;Accidents de trajet;1.0
2015;1622Z;Fabrication de parquets assemblés;Accidents du travail;770.0
2015;1622Z;Fabrication de parquets assemblés;Maladies professionnelles;789.0
2015;1623Z;Fabrication de charpentes et d'autres menuiseries;Accidents de trajet;3819.0
2015;1623Z;Fabrication de charpentes et d'autres menuiseries;Accidents du travail;69029.0
2015;1623Z;Fabrication de charpentes et d'autres menuiseries;Maladies professionnelles;24824.0
2015;1624Z;Fabrication d'emballages en bois;Accidents de trajet;4990.0
2015;1624Z;Fabrication d'emballages en bois;Accidents du travail;55472.0
2015;1624Z;Fabrication d'emballages en bois;Maladies professionnelles;21502.0
2015;1629Z;"Fabrication d'objets divers en bois ; fabrication d'objets en liège, vannerie et sparterie";Accidents de trajet;735.0
2015;1629Z;"Fabrication d'objets divers en bois ; fabrication d'objets en liège, vannerie et sparterie";Accidents du travail;13239.0
2015;1629Z;"Fabrication d'objets divers en bois ; fabrication d'objets en liège, vannerie et sparterie";Maladies professionnelles;6430.0
2015;1711Z;Fabrication de pâte à papier;Accidents de trajet;4.0
2015;1711Z;Fabrication de pâte à papier;Accidents du travail;3024.0
2015;1711Z;Fabrication de pâte à papier;Maladies professionnelles;623.0
2015;1712Z;Fabrication de papier et de carton;Accidents de trajet;2485.0
2015;1712Z;Fabrication de papier et de carton;Accidents du travail;23746.0
2015;1712Z;Fabrication de papier et de carton;Maladies professionnelles;3847.0
2015;1721A;Fabrication de carton ondulé;Accidents de trajet;1966.0
2015;1721A;Fabrication de carton ondulé;Accidents du travail;30416.0
2015;1721A;Fabrication de carton ondulé;Maladies professionnelles;17237.0
2015;1721B;Fabrication de cartonnages;Accidents de trajet;3091.0
2015;1721B;Fabrication de cartonnages;Accidents du travail;23006.0
2015;1721B;Fabrication de cartonnages;Maladies professionnelles;14022.0
2015;1721C;Fabrication d'emballages en papier;Accidents de trajet;349.0
2015;1721C;Fabrication d'emballages en papier;Accidents du travail;7160.0
2015;1721C;Fabrication d'emballages en papier;Maladies professionnelles;2869.0
2015;1722Z;Fabrication d'articles en papier à usage sanitaire ou domestique;Accidents de trajet;1041.0
2015;1722Z;Fabrication d'articles en papier à usage sanitaire ou domestique;Accidents du travail;14705.0
2015;1722Z;Fabrication d'articles en papier à usage sanitaire ou domestique;Maladies professionnelles;4634.0
2015;1723Z;Fabrication d'articles de papeterie;Accidents de trajet;539.0
2015;1723Z;Fabrication d'articles de papeterie;Accidents du travail;7439.0
2015;1723Z;Fabrication d'articles de papeterie;Maladies professionnelles;6707.0
2015;1724Z;Fabrication de papiers peints;Accidents de trajet;0.0
2015;1724Z;Fabrication de papiers peints;Accidents du travail;873.0
2015;1724Z;Fabrication de papiers peints;Maladies professionnelles;107.0
2015;1729Z;Fabrication d'autres articles en papier ou en carton;Accidents de trajet;439.0
2015;1729Z;Fabrication d'autres articles en papier ou en carton;Accidents du travail;14277.0
2015;1729Z;Fabrication d'autres articles en papier ou en carton;Maladies professionnelles;7350.0
2015;1811Z;Imprimerie de journaux;Accidents de trajet;1222.0
2015;1811Z;Imprimerie de journaux;Accidents du travail;8767.0
2015;1811Z;Imprimerie de journaux;Maladies professionnelles;1298.0
2015;1812Z;Autre imprimerie (labeur);Accidents de trajet;11421.0
2015;1812Z;Autre imprimerie (labeur);Accidents du travail;81302.0
2015;1812Z;Autre imprimerie (labeur);Maladies professionnelles;34971.0
2015;1813Z;Activités de pré-presse;Accidents de trajet;3781.0
2015;1813Z;Activités de pré-presse;Accidents du travail;10890.0
2015;1813Z;Activités de pré-presse;Maladies professionnelles;4084.0
2015;1814Z;Reliure et activités connexes;Accidents de trajet;1693.0
2015;1814Z;Reliure et activités connexes;Accidents du travail;11882.0
2015;1814Z;Reliure et activités connexes;Maladies professionnelles;5001.0
2015;1820Z;Reproduction d'enregistrements;Accidents de trajet;38.0
2015;1820Z;Reproduction d'enregistrements;Accidents du travail;689.0
2015;1820Z;Reproduction d'enregistrements;Maladies professionnelles;1154.0
2015;1910Z;Cokéfaction;Accidents de trajet;0.0
2015;1910Z;Cokéfaction;Accidents du travail;0.0
2015;1910Z;Cokéfaction;Maladies professionnelles;0.0
2015;1920Z;Raffinage du pétrole;Accidents de trajet;1589.0
2015;1920Z;Raffinage du pétrole;Accidents du travail;4775.0
2015;1920Z;Raffinage du pétrole;Maladies professionnelles;1705.0
2015;2011Z;Fabrication de gaz industriels;Accidents de trajet;1014.0
2015;2011Z;Fabrication de gaz industriels;Accidents du travail;1858.0
2015;2011Z;Fabrication de gaz industriels;Maladies professionnelles;1092.0
2015;2012Z;Fabrication de colorants et de pigments;Accidents de trajet;123.0
2015;2012Z;Fabrication de colorants et de pigments;Accidents du travail;2883.0
2015;2012Z;Fabrication de colorants et de pigments;Maladies professionnelles;913.0
2015;2013A;Enrichissement et retraitement de matières nucléaires;Accidents de trajet;
2015;2013A;Enrichissement et retraitement de matières nucléaires;Accidents du travail;
2015;2013A;Enrichissement et retraitement de matières nucléaires;Maladies professionnelles;
2015;2013B;Fabrication d'autres produits chimiques inorganiques de base n.c.a.;Accidents de trajet;1926.0
2015;2013B;Fabrication d'autres produits chimiques inorganiques de base n.c.a.;Accidents du travail;8844.0
2015;2013B;Fabrication d'autres produits chimiques inorganiques de base n.c.a.;Maladies professionnelles;934.0
2015;2014Z;Fabrication d'autres produits chimiques organiques de base;Accidents de trajet;3321.0
2015;2014Z;Fabrication d'autres produits chimiques organiques de base;Accidents du travail;12481.0
2015;2014Z;Fabrication d'autres produits chimiques organiques de base;Maladies professionnelles;4425.0
2015;2015Z;Fabrication de produits azotés et d'engrais;Accidents de trajet;148.0
2015;2015Z;Fabrication de produits azotés et d'engrais;Accidents du travail;8414.0
2015;2015Z;Fabrication de produits azotés et d'engrais;Maladies professionnelles;141.0
2015;2016Z;Fabrication de matières plastiques de base;Accidents de trajet;2368.0
2015;2016Z;Fabrication de matières plastiques de base;Accidents du travail;9301.0
2015;2016Z;Fabrication de matières plastiques de base;Maladies professionnelles;2977.0
2015;2017Z;Fabrication de caoutchouc synthétique;Accidents de trajet;849.0
2015;2017Z;Fabrication de caoutchouc synthétique;Accidents du travail;1943.0
2015;2017Z;Fabrication de caoutchouc synthétique;Maladies professionnelles;430.0
2015;2020Z;Fabrication de pesticides et d'autres produits agrochimiques;Accidents de trajet;910.0
2015;2020Z;Fabrication de pesticides et d'autres produits agrochimiques;Accidents du travail;2489.0
2015;2020Z;Fabrication de pesticides et d'autres produits agrochimiques;Maladies professionnelles;1180.0
2015;2030Z;Fabrication de peintures, vernis, encres et mastics;Accidents de trajet;1543.0
2015;2030Z;Fabrication de peintures, vernis, encres et mastics;Accidents du travail;20943.0
2015;2030Z;Fabrication de peintures, vernis, encres et mastics;Maladies professionnelles;7762.0
2015;2041Z;Fabrication de savons, détergents et produits d'entretien;Accidents de trajet;2324.0
2015;2041Z;Fabrication de savons, détergents et produits d'entretien;Accidents du travail;10998.0
2015;2041Z;Fabrication de savons, détergents et produits d'entretien;Maladies professionnelles;4124.0
2015;2042Z;Fabrication de parfums et de produits pour la toilette;Accidents de trajet;7348.0
2015;2042Z;Fabrication de parfums et de produits pour la toilette;Accidents du travail;32629.0
2015;2042Z;Fabrication de parfums et de produits pour la toilette;Maladies professionnelles;42040.0
2015;2051Z;Fabrication de produits explosifs;Accidents de trajet;1774.0
2015;2051Z;Fabrication de produits explosifs;Accidents du travail;5834.0
2015;2051Z;Fabrication de produits explosifs;Maladies professionnelles;3208.0
2015;2052Z;Fabrication de colles;Accidents de trajet;461.0
2015;2052Z;Fabrication de colles;Accidents du travail;5728.0
2015;2052Z;Fabrication de colles;Maladies professionnelles;2396.0
2015;2053Z;Fabrication d'huiles essentielles;Accidents de trajet;676.0
2015;2053Z;Fabrication d'huiles essentielles;Accidents du travail;4508.0
2015;2053Z;Fabrication d'huiles essentielles;Maladies professionnelles;468.0
2015;2059Z;Fabrication d'autres produits chimiques n.c.a.;Accidents de trajet;1158.0
2015;2059Z;Fabrication d'autres produits chimiques n.c.a.;Accidents du travail;11628.0
2015;2059Z;Fabrication d'autres produits chimiques n.c.a.;Maladies professionnelles;3176.0
2015;2060Z;Fabrication de fibres artificielles ou synthétiques;Accidents de trajet;138.0
2015;2060Z;Fabrication de fibres artificielles ou synthétiques;Accidents du travail;2066.0
2015;2060Z;Fabrication de fibres artificielles ou synthétiques;Maladies professionnelles;1046.0
2015;2110Z;Fabrication de produits pharmaceutiques de base;Accidents de trajet;2309.0
2015;2110Z;Fabrication de produits pharmaceutiques de base;Accidents du travail;6435.0
2015;2110Z;Fabrication de produits pharmaceutiques de base;Maladies professionnelles;1892.0
2015;2120Z;Fabrication de préparations pharmaceutiques;Accidents de trajet;12919.0
2015;2120Z;Fabrication de préparations pharmaceutiques;Accidents du travail;58341.0
2015;2120Z;Fabrication de préparations pharmaceutiques;Maladies professionnelles;31825.0
2015;2211Z;Fabrication et rechapage de pneumatiques;Accidents de trajet;5462.0
2015;2211Z;Fabrication et rechapage de pneumatiques;Accidents du travail;42615.0
2015;2211Z;Fabrication et rechapage de pneumatiques;Maladies professionnelles;24090.0
2015;2219Z;Fabrication d'autres articles en caoutchouc;Accidents de trajet;5035.0
2015;2219Z;Fabrication d'autres articles en caoutchouc;Accidents du travail;33177.0
2015;2219Z;Fabrication d'autres articles en caoutchouc;Maladies professionnelles;33765.0
2015;2221Z;Fabrication de plaques, feuilles, tubes et profilés en matières plastiques;Accidents de trajet;5349.0
2015;2221Z;Fabrication de plaques, feuilles, tubes et profilés en matières plastiques;Accidents du travail;40809.0
2015;2221Z;Fabrication de plaques, feuilles, tubes et profilés en matières plastiques;Maladies professionnelles;15557.0
2015;2222Z;Fabrication d'emballages en matières plastiques;Accidents de trajet;7775.0
2015;2222Z;Fabrication d'emballages en matières plastiques;Accidents du travail;77456.0
2015;2222Z;Fabrication d'emballages en matières plastiques;Maladies professionnelles;42321.0
2015;2223Z;Fabrication d'éléments en matières plastiques pour la construction;Accidents de trajet;4050.0
2015;2223Z;Fabrication d'éléments en matières plastiques pour la construction;Accidents du travail;65616.0
2015;2223Z;Fabrication d'éléments en matières plastiques pour la construction;Maladies professionnelles;32477.0
2015;2229A;Fabrication de pièces techniques à base de matières plastiques;Accidents de trajet;8598.0
2015;2229A;Fabrication de pièces techniques à base de matières plastiques;Accidents du travail;65735.0
2015;2229A;Fabrication de pièces techniques à base de matières plastiques;Maladies professionnelles;60391.0
2015;2229B;Fabrication de produits de consommation courante en matières plastiques;Accidents de trajet;2328.0
2015;2229B;Fabrication de produits de consommation courante en matières plastiques;Accidents du travail;21680.0
2015;2229B;Fabrication de produits de consommation courante en matières plastiques;Maladies professionnelles;18730.0
2015;2311Z;Fabrication de verre plat;Accidents de trajet;126.0
2015;2311Z;Fabrication de verre plat;Accidents du travail;2685.0
2015;2311Z;Fabrication de verre plat;Maladies professionnelles;686.0
2015;2312Z;Façonnage et transformation du verre plat;Accidents de trajet;1851.0
2015;2312Z;Façonnage et transformation du verre plat;Accidents du travail;33616.0
